product_id,rating,reviews,Hour,minute,real_rating,real_reviews,Unnamed: 7
CK9680,02:05:00,1900-01-02 20:00:00,2.0,5.0,"2,5",68.0,
CM0024,03:07:00,1900-01-02 13:00:00,3.0,7.0,"3,7",61.0,
CL9924,04:03:00,1900-01-03 19:00:00,4.0,3.0,"4,3",91.0,
F34564,04:03:00,1900-01-02 11:00:00,4.0,3.0,"4,3",59.0,
CJ7972,03:06:00,1900-01-02 22:00:00,3.0,6.0,"3,6",70.0,
CL7283,03:02:00,1900-01-03 10:00:00,3.0,2.0,"3,2",82.0,
CK9465,03:06:00,1900-01-01 23:00:00,3.0,6.0,"3,6",47.0,
EE9514,01:05:00,1900-01-03 11:00:00,1.0,5.0,"1,5",83.0,
CM0047,04:09:00,1900-01-01 21:00:00,4.0,9.0,"4,9",45.0,
G27026,02:04:00,1900-01-01 07:00:00,2.0,4.0,"2,4",31.0,
F36338,03:07:00,1900-01-02 23:00:00,3.0,7.0,"3,7",71.0,
CJ8077,03:09:00,1900-01-02 01:00:00,3.0,9.0,"3,9",49.0,
CM0028,01:05:00,1900-01-01 20:00:00,1.0,5.0,"1,5",44.0,
CL9939,04:03:00,1900-01-01 04:00:00,4.0,3.0,"4,3",28.0,
CM0056,02:06:00,1900-01-01 07:00:00,2.0,6.0,"2,6",31.0,
CL9916,05:00:00,1900-01-02 23:00:00,5.0,0.0,"5,0",71.0,
CL9950,01:00:00,16:00:00,1.0,0.0,"1,0",16.0,
EE9973,04:07:00,1900-01-03 09:00:00,4.0,7.0,"4,7",81.0,
CL7359,04:09:00,1900-01-01 00:00:00,4.0,9.0,"4,9",24.0,
BB7614,04:02:00,1900-01-01 10:00:00,4.0,2.0,"4,2",34.0,
CL9965,02:09:00,02:00:00,2.0,9.0,"2,9",2.0,
CQ1176,04:05:00,1900-01-03 09:00:00,4.0,5.0,"4,5",81.0,
CL9913,04:04:00,1900-01-02 11:00:00,4.0,4.0,"4,4",59.0,
EE8115,02:05:00,12:00:00,2.0,5.0,"2,5",12.0,
EE7497,05:00:00,1900-01-02 19:00:00,5.0,0.0,"5,0",67.0,
F97209,02:04:00,1900-01-03 10:00:00,2.0,4.0,"2,4",82.0,
EE8114,03:09:00,01:00:00,3.0,9.0,"3,9",1.0,
CM0046,02:02:00,1900-01-03 12:00:00,2.0,2.0,"2,2",84.0,
EF0133,04:06:00,1900-01-04 03:00:00,4.0,6.0,"4,6",99.0,
EE9969,02:08:00,1900-01-03 02:00:00,2.0,8.0,"2,8",74.0,
EG8062,01:00:00,1900-01-01 21:00:00,1.0,0.0,"1,0",45.0,
EE9867,01:00:00,14:00:00,1.0,0.0,"1,0",14.0,
EE6187,04:00:00,06:00:00,4.0,0.0,"4,0",6.0,
EF1037,04:07:00,1900-01-01 00:00:00,4.0,7.0,"4,7",24.0,
EE9833,02:08:00,1900-01-02 21:00:00,2.0,8.0,"2,8",69.0,
EE9835,02:05:00,01:00:00,2.0,5.0,"2,5",1.0,
B96508,05:00:00,1900-01-03 20:00:00,5.0,0.0,"5,0",92.0,
AQ1136,03:04:00,1900-01-02 17:00:00,3.0,4.0,"3,4",65.0,
CQ2029,02:08:00,1900-01-02 05:00:00,2.0,8.0,"2,8",53.0,
EE9862,00:00:00,1900-01-01 06:00:00,0.0,0.0,"0,0",30.0,
EE8325,02:08:00,1900-01-01 23:00:00,2.0,8.0,"2,8",47.0,
BY2976,04:01:00,1900-01-01 02:00:00,4.0,1.0,"4,1",26.0,
EE9970,05:00:00,03:00:00,5.0,0.0,"5,0",3.0,
EE9840,04:06:00,1900-01-01 09:00:00,4.0,6.0,"4,6",33.0,
EF0130,02:07:00,1900-01-02 16:00:00,2.0,7.0,"2,7",64.0,
F34882,03:09:00,1900-01-01 16:00:00,3.0,9.0,"3,9",40.0,
CQ2042,04:04:00,1900-01-02 05:00:00,4.0,4.0,"4,4",53.0,
B37538,None,None,0.0,0.0,,0.0,
EF0135,04:05:00,12:00:00,4.0,5.0,"4,5",12.0,
AQ1141,02:08:00,1900-01-02 20:00:00,2.0,8.0,"2,8",68.0,
BD8017,03:08:00,02:00:00,3.0,8.0,"3,8",2.0,
EF1036,04:06:00,1900-01-03 15:00:00,4.0,6.0,"4,6",87.0,
FV3914,02:04:00,1900-01-03 12:00:00,2.0,4.0,"2,4",84.0,
B28041,04:09:00,1900-01-02 03:00:00,4.0,9.0,"4,9",51.0,
B37534,04:09:00,1900-01-03 09:00:00,4.0,9.0,"4,9",81.0,
EF1899,03:05:00,1900-01-02 06:00:00,3.0,5.0,"3,5",54.0,
EE5615,03:06:00,1900-01-03 13:00:00,3.0,6.0,"3,6",85.0,
CQ2034,03:09:00,15:00:00,3.0,9.0,"3,9",15.0,
EF4457,03:09:00,1900-01-02 04:00:00,3.0,9.0,"3,9",52.0,
CQ2530,00:00:00,1900-01-02 06:00:00,0.0,0.0,"0,0",54.0,
EE8220,03:07:00,1900-01-02 05:00:00,3.0,7.0,"3,7",53.0,
EE5182,02:02:00,1900-01-02 09:00:00,2.0,2.0,"2,2",57.0,
AW4212,03:01:00,1900-01-02 00:00:00,3.0,1.0,"3,1",48.0,
CG6025,00:00:00,1900-01-03 13:00:00,0.0,0.0,"0,0",85.0,
EE5175,04:00:00,1900-01-02 21:00:00,4.0,0.0,"4,0",69.0,
CG6142,04:02:00,1900-01-01 21:00:00,4.0,2.0,"4,2",45.0,
EE5917,01:00:00,1900-01-03 07:00:00,1.0,0.0,"1,0",79.0,
EE5567,03:08:00,1900-01-03 09:00:00,3.0,8.0,"3,8",81.0,
DA8966,04:01:00,22:00:00,4.0,1.0,"4,1",22.0,
EE4679,02:09:00,17:00:00,2.0,9.0,"2,9",17.0,
F34751,03:07:00,1900-01-02 19:00:00,3.0,7.0,"3,7",67.0,
EE4682,04:04:00,1900-01-03 19:00:00,4.0,4.0,"4,4",91.0,
F36389,02:05:00,14:00:00,2.0,5.0,"2,5",14.0,
CK9720,04:06:00,1900-01-02 13:00:00,4.0,6.0,"4,6",61.0,
CG3527,04:03:00,19:00:00,4.0,3.0,"4,3",19.0,
EF3533,03:01:00,23:00:00,3.0,1.0,"3,1",23.0,
CK9728,01:00:00,1900-01-03 13:00:00,1.0,0.0,"1,0",85.0,
BB7218,03:07:00,1900-01-03 21:00:00,3.0,7.0,"3,7",93.0,
BB2270,02:02:00,1900-01-03 06:00:00,2.0,2.0,"2,2",78.0,
BB7235,02:04:00,1900-01-02 03:00:00,2.0,4.0,"2,4",51.0,
BB7231,03:03:00,15:00:00,3.0,3.0,"3,3",15.0,
BB7219,04:07:00,1900-01-02 06:00:00,4.0,7.0,"4,7",54.0,
CL4155,04:02:00,10:00:00,4.0,2.0,"4,2",10.0,
EE5876,03:09:00,04:00:00,3.0,9.0,"3,9",4.0,
EE5303,03:04:00,1900-01-01 03:00:00,3.0,4.0,"3,4",27.0,
EE4938,02:05:00,1900-01-03 19:00:00,2.0,5.0,"2,5",91.0,
EE5179,04:08:00,1900-01-03 11:00:00,4.0,8.0,"4,8",83.0,
BZ0632,04:05:00,1900-01-03 04:00:00,4.0,5.0,"4,5",76.0,
CM4550,02:06:00,03:00:00,2.0,6.0,"2,6",3.0,
CL9934,02:06:00,1900-01-01 19:00:00,2.0,6.0,"2,6",43.0,
CL7379,00:00:00,1900-01-03 12:00:00,0.0,0.0,"0,0",84.0,
CL9919,03:00:00,1900-01-03 16:00:00,3.0,0.0,"3,0",88.0,
G27860,04:01:00,1900-01-03 23:00:00,4.0,1.0,"4,1",95.0,
CJ3412,03:09:00,10:00:00,3.0,9.0,"3,9",10.0,
CL7631,04:02:00,1900-01-03 20:00:00,4.0,2.0,"4,2",92.0,
CL7273,03:08:00,03:00:00,3.0,8.0,"3,8",3.0,
CL7630,03:00:00,1900-01-01 20:00:00,3.0,0.0,"3,0",44.0,
EE9848,04:01:00,10:00:00,4.0,1.0,"4,1",10.0,
CL7617,03:05:00,1900-01-01 18:00:00,3.0,5.0,"3,5",42.0,
BB9775,04:06:00,01:00:00,4.0,6.0,"4,6",1.0,
CL7536,None,None,0.0,0.0,,0.0,
B37343,02:04:00,1900-01-02 04:00:00,2.0,4.0,"2,4",52.0,
G28225,04:00:00,19:00:00,4.0,0.0,"4,0",19.0,
DB3539,03:07:00,1900-01-03 16:00:00,3.0,7.0,"3,7",88.0,
G26777,02:04:00,1900-01-01 02:00:00,2.0,4.0,"2,4",26.0,
CJ0081,04:01:00,11:00:00,4.0,1.0,"4,1",11.0,
EE8333,02:09:00,1900-01-02 13:00:00,2.0,9.0,"2,9",61.0,
CQ1175,04:06:00,1900-01-01 09:00:00,4.0,6.0,"4,6",33.0,
DA9306,01:00:00,1900-01-01 18:00:00,1.0,0.0,"1,0",42.0,
F36163,04:02:00,1900-01-01 08:00:00,4.0,2.0,"4,2",32.0,
CL7411,02:08:00,1900-01-02 07:00:00,2.0,8.0,"2,8",55.0,
CL7444,03:07:00,20:00:00,3.0,7.0,"3,7",20.0,
EE7879,02:00:00,16:00:00,2.0,0.0,"2,0",16.0,
EE9676,04:05:00,1900-01-02 07:00:00,4.0,5.0,"4,5",55.0,
EE7600,02:04:00,1900-01-01 18:00:00,2.0,4.0,"2,4",42.0,
EF0128,04:05:00,1900-01-03 02:00:00,4.0,5.0,"4,5",74.0,
EG3489,04:00:00,1900-01-01 22:00:00,4.0,0.0,"4,0",46.0,
CM4733,04:08:00,1900-01-02 09:00:00,4.0,8.0,"4,8",57.0,
CM0025,02:06:00,1900-01-02 21:00:00,2.0,6.0,"2,6",69.0,
CM4734,02:02:00,1900-01-01 09:00:00,2.0,2.0,"2,2",33.0,
CM4736,04:03:00,1900-01-01 07:00:00,4.0,3.0,"4,3",31.0,
CM4865,02:08:00,1900-01-03 06:00:00,2.0,8.0,"2,8",78.0,
CM4909,04:03:00,21:00:00,4.0,3.0,"4,3",21.0,
CM4664,04:01:00,22:00:00,4.0,1.0,"4,1",22.0,
CM4798,04:01:00,1900-01-03 23:00:00,4.0,1.0,"4,1",95.0,
CM4972,04:09:00,1900-01-02 14:00:00,4.0,9.0,"4,9",62.0,
EG8063,02:07:00,1900-01-01 01:00:00,2.0,7.0,"2,7",25.0,
CM4799,03:03:00,1900-01-01 16:00:00,3.0,3.0,"3,3",40.0,
CM4665,02:06:00,05:00:00,2.0,6.0,"2,6",5.0,
CM4908,04:09:00,1900-01-04 02:00:00,4.0,9.0,"4,9",98.0,
CM4666,04:04:00,05:00:00,4.0,4.0,"4,4",5.0,
CM4973,03:08:00,1900-01-01 20:00:00,3.0,8.0,"3,8",44.0,
CM4632,02:00:00,1900-01-01 16:00:00,2.0,0.0,"2,0",40.0,
CM4647,02:02:00,1900-01-03 00:00:00,2.0,2.0,"2,2",72.0,
CM4868,02:04:00,1900-01-01 06:00:00,2.0,4.0,"2,4",30.0,
CM4646,02:04:00,1900-01-02 10:00:00,2.0,4.0,"2,4",58.0,
CM4718,04:06:00,1900-01-03 13:00:00,4.0,6.0,"4,6",85.0,
CM4693,04:02:00,1900-01-01 16:00:00,4.0,2.0,"4,2",40.0,
CM4904,02:04:00,1900-01-03 18:00:00,2.0,4.0,"2,4",90.0,
CM4774,02:06:00,1900-01-01 10:00:00,2.0,6.0,"2,6",34.0,
CM4617,03:04:00,1900-01-02 05:00:00,3.0,4.0,"3,4",53.0,
CM4935,03:05:00,21:00:00,3.0,5.0,"3,5",21.0,
CM4755,03:07:00,1900-01-03 14:00:00,3.0,7.0,"3,7",86.0,
EF1224,02:06:00,1900-01-02 07:00:00,2.0,6.0,"2,6",55.0,
D96450,03:03:00,21:00:00,3.0,3.0,"3,3",21.0,
CM4618,00:00:00,1900-01-02 11:00:00,0.0,0.0,"0,0",59.0,
AQ0886,02:07:00,1900-01-01 17:00:00,2.0,7.0,"2,7",41.0,
B28068,05:00:00,1900-01-02 13:00:00,5.0,0.0,"5,0",61.0,
CQ2618,05:00:00,1900-01-01 23:00:00,5.0,0.0,"5,0",47.0,
CM4694,04:04:00,1900-01-03 17:00:00,4.0,4.0,"4,4",89.0,
FV4049,04:07:00,1900-01-03 21:00:00,4.0,7.0,"4,7",93.0,
G27721,04:06:00,1900-01-02 18:00:00,4.0,6.0,"4,6",66.0,
BD7791,02:00:00,1900-01-02 20:00:00,2.0,0.0,"2,0",68.0,
AQ1220,None,None,0.0,0.0,,0.0,
FV4329,04:04:00,1900-01-01 05:00:00,4.0,4.0,"4,4",29.0,
FV4057,04:07:00,1900-01-02 19:00:00,4.0,7.0,"4,7",67.0,
FV4044,03:04:00,1900-01-03 21:00:00,3.0,4.0,"3,4",93.0,
FV4325,04:07:00,1900-01-02 22:00:00,4.0,7.0,"4,7",70.0,
FV4331,01:00:00,1900-01-01 03:00:00,1.0,0.0,"1,0",27.0,
FV4359,04:08:00,17:00:00,4.0,8.0,"4,8",17.0,
FV4319,02:02:00,05:00:00,2.0,2.0,"2,2",5.0,
FV3700,03:01:00,1900-01-03 12:00:00,3.0,1.0,"3,1",84.0,
FV4318,03:03:00,1900-01-03 02:00:00,3.0,3.0,"3,3",74.0,
CG6130,03:03:00,01:00:00,3.0,3.0,"3,3",1.0,
CG4050,00:00:00,1900-01-01 13:00:00,0.0,0.0,"0,0",37.0,
FV4330,03:00:00,10:00:00,3.0,0.0,"3,0",10.0,
FV4317,04:08:00,1900-01-02 04:00:00,4.0,8.0,"4,8",52.0,
DB0444,04:08:00,1900-01-03 03:00:00,4.0,8.0,"4,8",75.0,
F36255,03:07:00,1900-01-02 18:00:00,3.0,7.0,"3,7",66.0,
B96474,05:00:00,1900-01-01 03:00:00,5.0,0.0,"5,0",27.0,
B37530,03:07:00,1900-01-04 00:00:00,3.0,7.0,"3,7",96.0,
B37528,03:09:00,1900-01-03 23:00:00,3.0,9.0,"3,9",95.0,
FV4350,04:04:00,1900-01-01 16:00:00,4.0,4.0,"4,4",40.0,
B44830,04:07:00,1900-01-03 15:00:00,4.0,7.0,"4,7",87.0,
B37942,04:09:00,07:00:00,4.0,9.0,"4,9",7.0,
B96551,03:06:00,1900-01-03 15:00:00,3.0,6.0,"3,6",87.0,
B43884,03:02:00,02:00:00,3.0,2.0,"3,2",2.0,
B75587,04:02:00,20:00:00,4.0,2.0,"4,2",20.0,
F36513,03:08:00,1900-01-02 07:00:00,3.0,8.0,"3,8",55.0,
F34341,03:08:00,1900-01-01 04:00:00,3.0,8.0,"3,8",28.0,
D96552,01:00:00,1900-01-03 06:00:00,1.0,0.0,"1,0",78.0,
D98204,02:06:00,1900-01-02 07:00:00,2.0,6.0,"2,6",55.0,
G26782,03:09:00,1900-01-01 06:00:00,3.0,9.0,"3,9",30.0,
EE4950,01:00:00,1900-01-03 23:00:00,1.0,0.0,"1,0",95.0,
EE5018,03:03:00,1900-01-03 02:00:00,3.0,3.0,"3,3",74.0,
EE5907,03:09:00,1900-01-02 10:00:00,3.0,9.0,"3,9",58.0,
BY9250,04:04:00,02:00:00,4.0,4.0,"4,4",2.0,
BB2042,02:07:00,1900-01-02 20:00:00,2.0,7.0,"2,7",68.0,
EF0321,03:08:00,1900-01-03 19:00:00,3.0,8.0,"3,8",91.0,
BB2278,03:00:00,1900-01-02 13:00:00,3.0,0.0,"3,0",61.0,
EE4926,04:06:00,1900-01-01 00:00:00,4.0,6.0,"4,6",24.0,
EE4918,04:07:00,1900-01-03 01:00:00,4.0,7.0,"4,7",73.0,
EE4928,03:08:00,1900-01-04 02:00:00,3.0,8.0,"3,8",98.0,
EE8218,03:00:00,1900-01-02 19:00:00,3.0,0.0,"3,0",67.0,
EE5150,02:07:00,1900-01-01 10:00:00,2.0,7.0,"2,7",34.0,
B22706,04:00:00,1900-01-03 09:00:00,4.0,0.0,"4,0",81.0,
CQ2740,04:07:00,03:00:00,4.0,7.0,"4,7",3.0,
CQ2105,03:08:00,1900-01-03 17:00:00,3.0,8.0,"3,8",89.0,
CQ2106,01:00:00,1900-01-02 12:00:00,1.0,0.0,"1,0",60.0,
EF3534,04:07:00,1900-01-03 06:00:00,4.0,7.0,"4,7",78.0,
CQ3012,02:02:00,1900-01-03 20:00:00,2.0,2.0,"2,2",92.0,
DB3277,04:02:00,1900-01-03 06:00:00,4.0,2.0,"4,2",78.0,
CQ2032,02:09:00,1900-01-03 01:00:00,2.0,9.0,"2,9",73.0,
BB6708,02:06:00,09:00:00,2.0,6.0,"2,6",9.0,
CM4937,02:05:00,1900-01-02 20:00:00,2.0,5.0,"2,5",68.0,
CM4756,03:02:00,1900-01-02 14:00:00,3.0,2.0,"3,2",62.0,
CM4619,None,None,0.0,0.0,,0.0,
CG6048,02:00:00,1900-01-02 05:00:00,2.0,0.0,"2,0",53.0,
CG5673,03:09:00,13:00:00,3.0,9.0,"3,9",13.0,
EE9726,02:05:00,06:00:00,2.0,5.0,"2,5",6.0,
EF1421,04:04:00,13:00:00,4.0,4.0,"4,4",13.0,
EF0786,01:05:00,1900-01-03 06:00:00,1.0,5.0,"1,5",78.0,
EE9722,04:03:00,1900-01-03 05:00:00,4.0,3.0,"4,3",77.0,
EF1424,02:09:00,1900-01-03 01:00:00,2.0,9.0,"2,9",73.0,
G27273,02:08:00,1900-01-01 14:00:00,2.0,8.0,"2,8",38.0,
EF0812,02:08:00,14:00:00,2.0,8.0,"2,8",14.0,
G28062,03:04:00,1900-01-02 14:00:00,3.0,4.0,"3,4",62.0,
EF0789,03:05:00,09:00:00,3.0,5.0,"3,5",9.0,
EF0787,05:00:00,1900-01-01 09:00:00,5.0,0.0,"5,0",33.0,
G26994,02:08:00,1900-01-03 11:00:00,2.0,8.0,"2,8",83.0,
F34099,05:00:00,20:00:00,5.0,0.0,"5,0",20.0,
EF1581,01:00:00,1900-01-03 05:00:00,1.0,0.0,"1,0",77.0,
G28058,04:08:00,21:00:00,4.0,8.0,"4,8",21.0,
G27403,04:09:00,1900-01-02 03:00:00,4.0,9.0,"4,9",51.0,
G26939,03:01:00,15:00:00,3.0,1.0,"3,1",15.0,
G28202,03:01:00,04:00:00,3.0,1.0,"3,1",4.0,
EF1164,02:04:00,18:00:00,2.0,4.0,"2,4",18.0,
EF8904,04:07:00,1900-01-02 02:00:00,4.0,7.0,"4,7",50.0,
G28450,02:06:00,1900-01-04 02:00:00,2.0,6.0,"2,6",98.0,
CM4759,03:06:00,1900-01-02 23:00:00,3.0,6.0,"3,6",71.0,
EF8903,03:03:00,1900-01-01 03:00:00,3.0,3.0,"3,3",27.0,
F35445,03:01:00,1900-01-02 16:00:00,3.0,1.0,"3,1",64.0,
B75807,02:06:00,19:00:00,2.0,6.0,"2,6",19.0,
CJ0079,03:01:00,17:00:00,3.0,1.0,"3,1",17.0,
CM0084,02:04:00,1900-01-02 16:00:00,2.0,4.0,"2,4",64.0,
EE5358,03:01:00,1900-01-02 17:00:00,3.0,1.0,"3,1",65.0,
B96556,04:03:00,1900-01-01 02:00:00,4.0,3.0,"4,3",26.0,
CM0035,02:04:00,1900-01-03 00:00:00,2.0,4.0,"2,4",72.0,
EE4572,04:01:00,00:00:00,4.0,1.0,"4,1",0.0,
CL7309,02:04:00,1900-01-04 00:00:00,2.0,4.0,"2,4",96.0,
CL7610,04:08:00,1900-01-02 16:00:00,4.0,8.0,"4,8",64.0,
B37616,02:09:00,1900-01-01 22:00:00,2.0,9.0,"2,9",46.0,
FV3032,03:06:00,1900-01-01 23:00:00,3.0,6.0,"3,6",47.0,
BD7597,02:04:00,1900-01-02 10:00:00,2.0,4.0,"2,4",58.0,
BZ0085,03:08:00,1900-01-03 11:00:00,3.0,8.0,"3,8",83.0,
EE5083,04:09:00,22:00:00,4.0,9.0,"4,9",22.0,
CL7561,03:00:00,1900-01-02 18:00:00,3.0,0.0,"3,0",66.0,
F97208,04:07:00,1900-01-03 00:00:00,4.0,7.0,"4,7",72.0,
EE5404,02:09:00,1900-01-03 22:00:00,2.0,9.0,"2,9",94.0,
CL9998,03:02:00,1900-01-02 03:00:00,3.0,2.0,"3,2",51.0,
EE8373,05:00:00,1900-01-01 16:00:00,5.0,0.0,"5,0",40.0,
F36418,02:09:00,1900-01-01 21:00:00,2.0,9.0,"2,9",45.0,
CL9921,03:00:00,1900-01-02 11:00:00,3.0,0.0,"3,0",59.0,
F35499,03:08:00,1900-01-02 20:00:00,3.0,8.0,"3,8",68.0,
EE5641,04:04:00,1900-01-01 10:00:00,4.0,4.0,"4,4",34.0,
F34983,03:03:00,1900-01-02 21:00:00,3.0,3.0,"3,3",69.0,
F36985,05:00:00,15:00:00,5.0,0.0,"5,0",15.0,
B79771,05:00:00,1900-01-02 17:00:00,5.0,0.0,"5,0",65.0,
CJ7956,03:07:00,1900-01-03 00:00:00,3.0,7.0,"3,7",72.0,
B44882,None,None,0.0,0.0,,0.0,
CJ7995,04:01:00,1900-01-03 11:00:00,4.0,1.0,"4,1",83.0,
F36467,04:05:00,1900-01-03 11:00:00,4.0,5.0,"4,5",83.0,
CG4048,02:06:00,1900-01-02 05:00:00,2.0,6.0,"2,6",53.0,
F34437,04:01:00,13:00:00,4.0,1.0,"4,1",13.0,
CG6205,04:02:00,1900-01-01 01:00:00,4.0,2.0,"4,2",25.0,
EG8695,04:05:00,1900-01-01 20:00:00,4.0,5.0,"4,5",44.0,
B41939,04:09:00,1900-01-03 13:00:00,4.0,9.0,"4,9",85.0,
CG6199,02:00:00,1900-01-03 11:00:00,2.0,0.0,"2,0",83.0,
B37720,03:08:00,1900-01-01 00:00:00,3.0,8.0,"3,8",24.0,
AQ1087,01:00:00,1900-01-02 22:00:00,1.0,0.0,"1,0",70.0,
B37759,01:00:00,1900-01-01 06:00:00,1.0,0.0,"1,0",30.0,
AQ1027,03:02:00,17:00:00,3.0,2.0,"3,2",17.0,
B37990,03:08:00,1900-01-01 05:00:00,3.0,8.0,"3,8",29.0,
B37651,03:08:00,1900-01-02 03:00:00,3.0,8.0,"3,8",51.0,
B28164,04:09:00,1900-01-03 20:00:00,4.0,9.0,"4,9",92.0,
B28163,02:07:00,1900-01-01 10:00:00,2.0,7.0,"2,7",34.0,
B37983,04:09:00,1900-01-03 05:00:00,4.0,9.0,"4,9",77.0,
DB2689,04:03:00,1900-01-02 02:00:00,4.0,3.0,"4,3",50.0,
CG6056,04:04:00,20:00:00,4.0,4.0,"4,4",20.0,
CG6460,02:05:00,02:00:00,2.0,5.0,"2,5",2.0,
CG6108,04:08:00,19:00:00,4.0,8.0,"4,8",19.0,
BD8024,02:02:00,1900-01-04 02:00:00,2.0,2.0,"2,2",98.0,
D96444,02:06:00,10:00:00,2.0,6.0,"2,6",10.0,
BD8007,02:06:00,04:00:00,2.0,6.0,"2,6",4.0,
CG6065,02:05:00,1900-01-03 02:00:00,2.0,5.0,"2,5",74.0,
G27719,02:02:00,1900-01-03 18:00:00,2.0,2.0,"2,2",90.0,
CG6187,04:01:00,1900-01-02 07:00:00,4.0,1.0,"4,1",55.0,
G27648,05:00:00,14:00:00,5.0,0.0,"5,0",14.0,
EE8279,02:04:00,1900-01-01 15:00:00,2.0,4.0,"2,4",39.0,
EE8247,04:09:00,1900-01-01 10:00:00,4.0,9.0,"4,9",34.0,
EE8612,03:06:00,1900-01-01 13:00:00,3.0,6.0,"3,6",37.0,
CQ1068,04:08:00,1900-01-02 15:00:00,4.0,8.0,"4,8",63.0,
B37635,03:04:00,1900-01-02 23:00:00,3.0,4.0,"3,4",71.0,
DB3065,03:02:00,1900-01-02 00:00:00,3.0,2.0,"3,2",48.0,
CQ1092,04:08:00,1900-01-01 00:00:00,4.0,8.0,"4,8",24.0,
DB3083,02:05:00,1900-01-03 10:00:00,2.0,5.0,"2,5",82.0,
CG6222,00:00:00,1900-01-02 16:00:00,0.0,0.0,"0,0",64.0,
DB3078,04:00:00,07:00:00,4.0,0.0,"4,0",7.0,
DB2707,03:09:00,1900-01-02 04:00:00,3.0,9.0,"3,9",52.0,
D96553,03:05:00,00:00:00,3.0,5.0,"3,5",0.0,
EF0580,03:02:00,1900-01-03 01:00:00,3.0,2.0,"3,2",73.0,
EF0581,03:05:00,1900-01-01 22:00:00,3.0,5.0,"3,5",46.0,
G25848,04:02:00,1900-01-03 14:00:00,4.0,2.0,"4,2",86.0,
EE9745,02:06:00,1900-01-03 13:00:00,2.0,6.0,"2,6",85.0,
EE7899,02:05:00,1900-01-01 19:00:00,2.0,5.0,"2,5",43.0,
G28386,02:07:00,1900-01-03 11:00:00,2.0,7.0,"2,7",83.0,
EE6784,01:05:00,18:00:00,1.0,5.0,"1,5",18.0,
DB3349,04:08:00,1900-01-03 21:00:00,4.0,8.0,"4,8",93.0,
EE6816,03:04:00,23:00:00,3.0,4.0,"3,4",23.0,
DB3401,02:08:00,08:00:00,2.0,8.0,"2,8",8.0,
EG1865,03:04:00,20:00:00,3.0,4.0,"3,4",20.0,
EG2037,02:02:00,1900-01-02 00:00:00,2.0,2.0,"2,2",48.0,
EE6818,None,None,0.0,0.0,,0.0,
CM6057,03:09:00,1900-01-01 13:00:00,3.0,9.0,"3,9",37.0,
EG2035,04:08:00,09:00:00,4.0,8.0,"4,8",9.0,
EE5614,02:06:00,20:00:00,2.0,6.0,"2,6",20.0,
EF9225,03:03:00,1900-01-02 12:00:00,3.0,3.0,"3,3",60.0,
EE5174,03:08:00,1900-01-03 23:00:00,3.0,8.0,"3,8",95.0,
CM6058,00:00:00,08:00:00,0.0,0.0,"0,0",8.0,
EE5915,04:04:00,1900-01-03 15:00:00,4.0,4.0,"4,4",87.0,
BY2949,03:06:00,1900-01-02 15:00:00,3.0,6.0,"3,6",63.0,
EE5933,04:09:00,1900-01-03 18:00:00,4.0,9.0,"4,9",90.0,
F34865,02:06:00,1900-01-01 11:00:00,2.0,6.0,"2,6",35.0,
S80662,02:00:00,1900-01-01 04:00:00,2.0,0.0,"2,0",28.0,
CM6059,04:06:00,17:00:00,4.0,6.0,"4,6",17.0,
CJ8016,04:02:00,1900-01-01 09:00:00,4.0,2.0,"4,2",33.0,
CL7428,04:06:00,1900-01-02 03:00:00,4.0,6.0,"4,6",51.0,
EE4843,02:04:00,02:00:00,2.0,4.0,"2,4",2.0,
CK9670,03:01:00,1900-01-02 00:00:00,3.0,1.0,"3,1",48.0,
EE7740,04:08:00,1900-01-01 14:00:00,4.0,8.0,"4,8",38.0,
EE8969,03:03:00,1900-01-01 14:00:00,3.0,3.0,"3,3",38.0,
BZ0087,02:00:00,1900-01-02 14:00:00,2.0,0.0,"2,0",62.0,
F36256,02:02:00,1900-01-03 08:00:00,2.0,2.0,"2,2",80.0,
EE5362,03:09:00,1900-01-03 11:00:00,3.0,9.0,"3,9",83.0,
F35762,02:04:00,1900-01-03 20:00:00,2.0,4.0,"2,4",92.0,
EE5837,03:06:00,1900-01-03 11:00:00,3.0,6.0,"3,6",83.0,
EE4576,00:00:00,1900-01-02 04:00:00,0.0,0.0,"0,0",52.0,
EE6991,04:04:00,1900-01-01 23:00:00,4.0,4.0,"4,4",47.0,
EE6012,04:07:00,05:00:00,4.0,7.0,"4,7",5.0,
EE4470,03:00:00,1900-01-03 07:00:00,3.0,0.0,"3,0",79.0,
EE6327,04:00:00,1900-01-03 03:00:00,4.0,0.0,"4,0",75.0,
AQ8530,03:03:00,1900-01-02 23:00:00,3.0,3.0,"3,3",71.0,
CI9990,03:05:00,1900-01-02 14:00:00,3.0,5.0,"3,5",62.0,
EE7064,03:01:00,1900-01-01 04:00:00,3.0,1.0,"3,1",28.0,
F36417,05:00:00,1900-01-04 00:00:00,5.0,0.0,"5,0",96.0,
EE4808,03:08:00,08:00:00,3.0,8.0,"3,8",8.0,
F36431,03:02:00,1900-01-01 14:00:00,3.0,2.0,"3,2",38.0,
B44669,02:09:00,01:00:00,2.0,9.0,"2,9",1.0,
B43745,04:08:00,1900-01-01 12:00:00,4.0,8.0,"4,8",36.0,
